campaign_id,campaign_name,date_start,date_stop,spend,impressions,reach,frequency,cpm,clicks,cpc,ctr,inline_link_clicks,inline_link_click_ctr,purchases,purchase_value,checkouts_initiated,purchase_roas,cpa,cvr
6976513156630,ASC - Magic Portraits,2026-02-15,2026-02-15,1647.89,83695,59659,1.40289,19.689229,1829,0.900979,2.185316,1451,1.733676,48.0,3089.07,108.0,1.874561,34.33104166666667,0.03308063404548587
6985706012030,1 - Testing,2026-02-15,2026-02-15,96.83,3472,3000,1.157333,27.888825,125,0.77464,3.60023,107,3.081797,,,3.0,,,
6976510154030,ASC - Magic Portraits - CC ($35),2026-02-16,2026-02-16,60.44,3303,2776,1.189842,18.298517,60,1.007333,1.81653,52,1.574326,,,1.0,,,
6976513156630,ASC - Magic Portraits,2026-02-16,2026-02-16,1505.66,71847,54706,1.313329,20.956477,1776,0.847782,2.47192,1418,1.973638,43.0,1890.23,77.0,1.255416,35.0153488372093,0.030324400564174896
6985706012030,1 - Testing,2026-02-16,2026-02-16,82.19,3165,2858,1.107418,25.968404,91,0.903187,2.875197,76,2.401264,,,,,,
6976510154030,ASC - Magic Portraits - CC ($35),2026-02-17,2026-02-17,64.84,3853,3151,1.222786,16.828445,80,0.8105,2.076304,70,1.816766,2.0,71.96,2.0,1.109809,32.42,0.02857142857142857
6976513156630,ASC - Magic Portraits,2026-02-17,2026-02-17,1469.8,81129,62537,1.297296,18.116826,1723,0.853047,2.123778,1341,1.652923,33.0,2001.78,73.0,1.36194,44.53939393939394,0.024608501118568233
6985706012030,1 - Testing,2026-02-17,2026-02-17,73.04,3242,2828,1.146393,22.529303,74,0.987027,2.282542,66,2.03578,1.0,36.97,1.0,0.506161,73.04,0.015151515151515152
6976510154030,ASC - Magic Portraits - CC ($35),2026-02-18,2026-02-18,59.22,2740,2307,1.18769,21.613139,46,1.287391,1.678832,43,1.569343,1.0,33.83,1.0,0.57126,59.22,0.023255813953488372
6976513156630,ASC - Magic Portraits,2026-02-18,2026-02-18,1432.15,72244,55987,1.290371,19.823792,1558,0.919223,2.15658,1216,1.683185,39.0,2340.09,62.0,1.63397,36.72179487179488,0.032072368421052634
6985706012030,1 - Testing,2026-02-18,2026-02-18,6.46,289,285,1.014035,22.352941,5,1.292,1.730104,4,1.384083,,,,,,
6976510154030,ASC - Magic Portraits - CC ($35),2026-02-19,2026-02-19,60.48,2868,2450,1.170612,21.087866,56,1.08,1.95258,47,1.638773,1.0,55.96,4.0,0.925265,60.48,0.02127659574468085
6976513156630,ASC - Magic Portraits,2026-02-19,2026-02-19,1471.7,69399,55168,1.257958,21.206357,1650,0.891939,2.377556,1332,1.919336,49.0,2761.76,87.0,1.876578,30.03469387755102,0.03678678678678678
6976510154030,ASC - Magic Portraits - CC ($35),2026-02-20,2026-02-20,58.67,3484,2934,1.187457,16.839839,57,1.029298,1.636051,46,1.320321,3.0,148.89,5.0,2.537754,19.55666666666667,0.06521739130434782
6976513156630,ASC - Magic Portraits,2026-02-20,2026-02-20,1846.3,101857,79672,1.278454,18.126393,2203,0.838084,2.162836,1770,1.73773,47.0,2639.9,98.0,1.429833,39.282978723404256,0.02655367231638418
6976510154030,ASC - Magic Portraits - CC ($35),2026-02-21,2026-02-21,41.6,2791,2585,1.079691,14.905052,56,0.742857,2.006449,47,1.683984,,,1.0,,,
6976513156630,ASC - Magic Portraits,2026-02-21,2026-02-21,1727.11,95865,74489,1.286969,18.016064,2244,0.769657,2.340792,1762,1.838001,46.0,2323.23,104.0,1.345155,37.54586956521739,0.026106696935300794
6976510154030,ASC - Magic Portraits - CC ($35),2026-02-22,2026-02-22,72.8,4239,3636,1.165842,17.173862,55,1.323636,1.297476,45,1.061571,1.0,59.92,3.0,0.823077,72.8,0.022222222222222223
6976513156630,ASC - Magic Portraits,2026-02-22,2026-02-22,1878.92,102988,80216,1.283884,18.244067,2218,0.847124,2.153649,1772,1.720589,34.0,2176.63,98.0,1.158447,55.262352941176474,0.019187358916478554
6976510154030,ASC - Magic Portraits - CC ($35),2026-02-23,2026-02-23,45.25,2283,2005,1.138653,19.820412,54,0.837963,2.365309,49,2.146299,4.0,267.74,4.0,5.916906,11.3125,0.08163265306122448
6976513156630,ASC - Magic Portraits,2026-02-23,2026-02-23,1323.32,72673,54321,1.337844,18.209239,1573,0.841271,2.16449,1251,1.72141,20.0,1090.59,52.0,0.824132,66.166,0.01598721023181455
6976510154030,ASC - Magic Portraits - CC ($35),2026-02-24,2026-02-24,39.86,1988,1725,1.152464,20.050302,46,0.866522,2.313883,35,1.760563,1.0,39.95,3.0,1.002258,39.86,0.02857142857142857
6976513156630,ASC - Magic Portraits,2026-02-24,2026-02-24,1363.95,77077,59511,1.295172,17.69594,1514,0.900892,1.96427,1179,1.529639,31.0,1692.79,52.0,1.241094,43.998387096774195,0.026293469041560644
6976510154030,ASC - Magic Portraits - CC ($35),2026-02-25,2026-02-25,32.44,1821,1543,1.180169,17.814388,47,0.690213,2.580999,42,2.306425,1.0,54.93,2.0,1.69328,32.44,0.023809523809523808
6976513156630,ASC - Magic Portraits,2026-02-25,2026-02-25,1299.71,69581,54915,1.267067,18.679093,1357,0.957782,1.950245,1060,1.523404,23.0,1663.64,41.0,1.280009,56.50913043478261,0.02169811320754717
6976510154030,ASC - Magic Portraits - CC ($35),2026-02-26,2026-02-26,38.39,2037,1739,1.171363,18.846343,49,0.783469,2.405498,46,2.258223,1.0,24.97,2.0,0.65043,38.39,0.021739130434782608
6976513156630,ASC - Magic Portraits,2026-02-26,2026-02-26,1349.11,69615,52914,1.315625,19.379588,1466,0.920266,2.105868,1165,1.67349,31.0,1474.25,54.0,1.092757,43.519677419354835,0.026609442060085836
6976510154030,ASC - Magic Portraits - CC ($35),2026-02-27,2026-02-27,0.0,0,0,0.0,,0,,,0,,,,,,,
6976513156630,ASC - Magic Portraits,2026-02-27,2026-02-27,0.0,0,0,0.0,,0,,,0,,4.0,257.83,3.0,,0.0,
6976510154030,ASC - Magic Portraits - CC ($35),2026-02-28,2026-02-28,0.0,0,0,0.0,,0,,,0,,,,,,,
6976513156630,ASC - Magic Portraits,2026-02-28,2026-02-28,0.0,0,0,0.0,,0,,,0,,6.0,165.75,1.0,,0.0,
6976513156630,ASC - Magic Portraits,2026-03-01,2026-03-01,0.0,0,0,0.0,,0,,,0,,,,1.0,,,
6976513156630,ASC - Magic Portraits,2026-03-02,2026-03-02,0.0,0,0,0.0,,0,,,0,,1.0,89.98,1.0,,0.0,
6976513156630,ASC - Magic Portraits,2026-03-03,2026-03-03,0.0,0,0,0.0,,0,,,0,,,,,,,
6976513156630,ASC - Magic Portraits,2026-03-04,2026-03-04,0.0,0,0,0.0,,0,,,0,,,,,,,
6976513156630,ASC - Magic Portraits,2026-03-13,2026-03-13,1996.66,88294,66230,1.333142,22.613768,1515,1.317927,1.715858,1241,1.405532,14.0,903.01,37.0,0.45226,142.61857142857144,0.011281224818694601
6976513156630,ASC - Magic Portraits,2026-03-14,2026-03-14,2019.04,96893,69518,1.393783,20.837831,2080,0.970692,2.146698,1672,1.725615,15.0,773.99,53.0,0.383346,134.60266666666666,0.008971291866028708
6976513156630,ASC - Magic Portraits,2026-03-15,2026-03-15,1091.37,48573,30448,1.595277,22.468655,1001,1.09028,2.060816,997,2.052581,11.0,704.28,43.0,0.645317,99.21545454545453,0.011033099297893681
6976513156630,ASC - Magic Portraits,2026-03-16,2026-03-16,1319.98,76891,54828,1.402404,17.166899,961,1.373548,1.249821,904,1.17569,11.0,728.13,29.0,0.551622,119.99818181818182,0.012168141592920354
6976513156630,ASC - Magic Portraits,2026-03-17,2026-03-17,1253.6,64886,39746,1.632516,19.320038,940,1.333617,1.448695,867,1.33619,13.0,719.03,33.0,0.573572,96.43076923076923,0.014994232987312572
6976513156630,ASC - Magic Portraits,2026-03-18,2026-03-18,1242.98,62720,40528,1.547572,19.817921,887,1.40133,1.414222,786,1.253189,18.0,927.93,43.0,0.746537,69.05444444444444,0.022900763358778626
6976513156630,ASC - Magic Portraits,2026-03-19,2026-03-19,1183.17,51997,34160,1.52216,22.754582,696,1.699957,1.338539,609,1.171221,10.0,531.28,19.0,0.449031,118.31700000000001,0.016420361247947456
6976513156630,ASC - Magic Portraits,2026-03-20,2026-03-20,1198.72,43132,28769,1.499253,27.791895,728,1.646593,1.687842,668,1.548734,15.0,688.08,34.0,0.574012,79.91466666666666,0.02245508982035928
6976513156630,ASC - Magic Portraits,2026-03-21,2026-03-21,1076.57,41830,27777,1.505922,25.736792,705,1.52705,1.685393,648,1.549127,14.0,1092.93,35.0,1.015196,76.89785714285713,0.021604938271604937
6976513156630,ASC - Magic Portraits,2026-03-22,2026-03-22,1297.21,49442,33847,1.46075,26.237005,768,1.689076,1.553335,683,1.381417,19.0,1112.77,52.0,0.857818,68.2742105263158,0.027818448023426062
6976513156630,ASC - Magic Portraits,2026-03-23,2026-03-23,1460.36,70131,53743,1.304933,20.823316,1357,1.076168,1.93495,1059,1.510031,27.0,1512.16,73.0,1.035471,54.087407407407404,0.025495750708215296
6976513156630,ASC - Magic Portraits,2026-03-24,2026-03-24,1073.22,51937,41147,1.262231,20.663881,1085,0.989143,2.089069,866,1.667405,13.0,976.64,68.0,0.910009,82.55538461538461,0.015011547344110854
6976513156630,ASC - Magic Portraits,2026-03-25,2026-03-25,1081.27,52744,41478,1.271614,20.500341,914,1.183009,1.732899,752,1.425755,22.0,1254.44,50.0,1.160154,49.14863636363636,0.02925531914893617
6976513156630,ASC - Magic Portraits,2026-03-26,2026-03-26,1402.11,75556,63516,1.189559,18.557229,1141,1.228843,1.510138,899,1.189846,15.0,1166.43,55.0,0.83191,93.47399999999999,0.01668520578420467
6976513156630,ASC - Magic Portraits,2026-03-27,2026-03-27,1940.79,107781,87130,1.237014,18.006792,1745,1.112201,1.619024,1364,1.265529,26.0,1752.7,58.0,0.903086,74.64576923076923,0.01906158357771261
6976513156630,ASC - Magic Portraits,2026-03-28,2026-03-28,1582.19,92947,73317,1.267741,17.022497,1528,1.035465,1.643948,1211,1.302893,32.0,2069.59,88.0,1.308054,49.4434375,0.026424442609413706
6976513156630,ASC - Magic Portraits,2026-03-29,2026-03-29,1833.13,107969,84226,1.281896,16.978299,1717,1.067635,1.590271,1430,1.324454,41.0,2377.98,105.0,1.297224,44.71048780487805,0.028671328671328673
6976513156630,ASC - Magic Portraits,2026-03-30,2026-03-30,1763.9,113479,94112,1.205787,15.543845,1485,1.187811,1.308612,1175,1.035434,29.0,1495.01,65.0,0.847559,60.824137931034485,0.02468085106382979
6976513156630,ASC - Magic Portraits,2026-03-31,2026-03-31,2024.42,113118,94146,1.201517,17.896533,1673,1.210054,1.478987,1273,1.125374,32.0,2098.3,122.0,1.036494,63.263125,0.02513747054202671
6976513156630,ASC - Magic Portraits,2026-04-01,2026-04-01,2232.72,124438,104333,1.1927,17.942429,1927,1.158651,1.548562,1399,1.124255,32.0,2191.55,128.0,0.981561,69.7725,0.0228734810578985
6976513156630,ASC - Magic Portraits,2026-04-02,2026-04-02,2018.38,100236,85453,1.172996,20.136278,1731,1.16602,1.726924,1290,1.286963,25.0,1622.09,70.0,0.803659,80.7352,0.01937984496124031
6976513156630,ASC - Magic Portraits,2026-04-03,2026-04-03,2177.31,116883,94845,1.232358,18.628115,1771,1.229424,1.51519,1352,1.156712,28.0,1537.03,84.0,0.705931,77.76107142857143,0.020710059171597635
6976513156630,ASC - Magic Portraits,2026-04-04,2026-04-04,2724.53,142694,113779,1.254133,19.093515,2154,1.26487,1.509524,1735,1.215889,31.0,1865.65,84.0,0.68476,87.88806451612903,0.017867435158501442
6976513156630,ASC - Magic Portraits,2026-04-05,2026-04-05,4214.25,244384,194095,1.259095,17.244378,2824,1.492298,1.155558,2179,0.89163,35.0,2328.3,103.0,0.552483,120.40714285714286,0.016062413951353834
52566701050034,ASC_Magic Portraits_FreeOffer_Value,2026-04-06,2026-04-06,4.67,97,90,1.077778,48.14433,3,1.556667,3.092784,3,3.092784,,,,,,
52566729326634,ASC_Magic Portraits_FreeOffer,2026-04-06,2026-04-06,65.99,1947,1621,1.20111,33.893169,40,1.64975,2.054443,33,1.694915,,,,,,
6976513156630,ASC - Magic Portraits,2026-04-06,2026-04-06,1850.89,91424,73605,1.24209,20.245122,1345,1.376126,1.471167,1094,1.196622,35.0,2225.26,91.0,1.202265,52.88257142857143,0.031992687385740404
52566729326634,ASC_Magic Portraits_FreeOffer,2026-04-07,2026-04-07,160.67,5152,4142,1.243844,31.185947,131,1.226489,2.542702,102,1.979814,,,1.0,,,
6976513156630,ASC - Magic Portraits,2026-04-07,2026-04-07,2857.24,135750,118524,1.145338,21.047808,1793,1.593553,1.32081,1302,0.959116,30.0,2146.18,114.0,0.751137,95.24133333333333,0.02304147465437788
6976513156630,ASC - Magic Portraits,2026-04-08,2026-04-08,2640.56,115261,94994,1.21335,22.909397,1844,1.431974,1.599847,1391,1.206826,53.0,3797.08,140.0,1.437983,49.82188679245283,0.038102084831056794
52566729326634,ASC_Magic Portraits_FreeOffer,2026-04-09,2026-04-09,0.0,0,0,0.0,,0,,,0,,,,,,,
6976513156630,ASC - Magic Portraits,2026-04-09,2026-04-09,1951.45,95567,78625,1.215479,20.419706,1482,1.316768,1.550745,1182,1.236829,48.0,2945.16,128.0,1.509216,40.655208333333334,0.04060913705583756
6976513156630,ASC - Magic Portraits,2026-04-10,2026-04-10,2146.6,109680,90021,1.218382,19.571481,1417,1.514891,1.29194,1112,1.013859,49.0,2937.07,101.0,1.368243,43.80816326530612,0.044064748201438846
6976513156630,ASC - Magic Portraits,2026-04-11,2026-04-11,2324.11,111546,91892,1.213882,20.83544,1693,1.372776,1.517759,1276,1.143923,47.0,2908.55,107.0,1.251468,49.44914893617022,0.03683385579937304
6976513156630,ASC - Magic Portraits,2026-04-12,2026-04-12,2704.78,132235,102398,1.291383,20.454343,2009,1.346332,1.519265,1545,1.168374,39.0,2501.86,107.0,0.924977,69.35333333333334,0.02524271844660194
6976513156630,ASC - Magic Portraits,2026-04-13,2026-04-13,2488.01,134588,111853,1.203258,18.486121,1897,1.31155,1.409487,1451,1.078105,37.0,2249.66,100.0,0.904201,67.24351351351352,0.025499655410062026
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-04-14,2026-04-14,179.0,6359,5062,1.256223,28.14908,182,0.983516,2.862085,157,2.468942,2.0,139.88,4.0,0.781453,89.5,0.012738853503184714
6976513156630,ASC - Magic Portraits,2026-04-14,2026-04-14,2299.02,122679,93493,1.312173,18.740127,1642,1.400134,1.338452,1255,1.022995,43.0,3071.13,88.0,1.335843,53.465581395348835,0.034262948207171316
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-04-15,2026-04-15,175.35,4619,3634,1.271051,37.962763,171,1.025439,3.7021,150,3.247456,2.0,144.81,7.0,0.825834,87.675,0.013333333333333334
52575088653834,MagicPortraits_FreeOffer,2026-04-15,2026-04-15,154.64,9730,7254,1.341329,15.893114,468,0.330427,4.809866,443,4.552929,,,1.0,,,
6976513156630,ASC - Magic Portraits,2026-04-15,2026-04-15,2724.87,139217,113089,1.231039,19.572825,1928,1.413314,1.384888,1484,1.065962,42.0,2232.17,111.0,0.819184,64.87785714285714,0.02830188679245283
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-04-16,2026-04-16,159.94,3820,2701,1.414291,41.86911,148,1.080676,3.874346,151,3.95288,,,3.0,,,
52575088653834,MagicPortraits_FreeOffer,2026-04-16,2026-04-16,161.07,11546,8149,1.416861,13.950286,549,0.293388,4.754893,504,4.365148,,,,,,
6976513156630,ASC - Magic Portraits,2026-04-16,2026-04-16,2754.02,149275,124362,1.200326,18.449305,2165,1.272065,1.450343,1677,1.12343,83.0,6081.46,113.0,2.208212,33.18096385542169,0.04949314251639833
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-04-17,2026-04-17,248.85,5988,4403,1.359982,41.558116,222,1.120946,3.707415,227,3.790915,6.0,339.56,4.0,1.364517,41.475,0.02643171806167401
52575088653834,MagicPortraits_FreeOffer,2026-04-17,2026-04-17,117.23,9082,7337,1.237836,12.90795,413,0.28385,4.547457,388,4.272187,,,,,,
6976513156630,ASC - Magic Portraits,2026-04-17,2026-04-17,2724.93,145345,119687,1.214376,18.748013,1929,1.412613,1.327187,1526,1.049916,50.0,3288.12,78.0,1.206681,54.498599999999996,0.0327653997378768
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-04-18,2026-04-18,163.22,4471,3519,1.270531,36.506374,150,1.088133,3.354954,142,3.176023,2.0,119.84,3.0,0.734224,81.61,0.014084507042253521
52575088653834,MagicPortraits_FreeOffer,2026-04-18,2026-04-18,119.0,9003,7233,1.244712,13.217816,444,0.268018,4.931689,407,4.520715,2.0,79.9,1.0,0.671429,59.5,0.004914004914004914
6976513156630,ASC - Magic Portraits,2026-04-18,2026-04-18,2348.06,108470,88224,1.229484,21.647091,1662,1.412792,1.532221,1288,1.187425,82.0,5359.85,90.0,2.282672,28.634878048780486,0.06366459627329192
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-04-19,2026-04-19,255.77,7163,5688,1.259318,35.707106,259,0.987529,3.615803,262,3.657685,6.0,294.62,7.0,1.151894,42.62833333333334,0.022900763358778626
52575088653834,MagicPortraits_FreeOffer,2026-04-19,2026-04-19,164.44,12957,10358,1.250917,12.691209,562,0.292598,4.337424,507,3.912943,,,1.0,,,
6976513156630,ASC - Magic Portraits,2026-04-19,2026-04-19,2884.57,141071,114252,1.234736,20.447647,2006,1.437971,1.421979,1513,1.07251,60.0,3807.49,115.0,1.319951,48.07616666666667,0.03965631196298744
52566729326634,ASC_Magic Portraits_FreeOffer,2026-04-20,2026-04-20,47.31,905,782,1.157289,52.276243,33,1.433636,3.646409,29,3.20442,,,,,,
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-04-20,2026-04-20,163.46,3055,2069,1.476559,53.505728,205,0.797366,6.710311,256,8.379705,1.0,54.93,,0.336046,163.46,0.00390625
52575088653834,MagicPortraits_FreeOffer,2026-04-20,2026-04-20,2.06,76,72,1.055556,27.105263,9,0.228889,11.842105,8,10.526316,,,,,,
6976513156630,ASC - Magic Portraits,2026-04-20,2026-04-20,2605.82,134645,104358,1.290222,19.353262,1580,1.649253,1.173456,1148,0.852612,26.0,1550.06,71.0,0.594845,100.22384615384615,0.02264808362369338
52566729326634,ASC_Magic Portraits_FreeOffer,2026-04-21,2026-04-21,108.13,2335,1912,1.221234,46.308351,68,1.590147,2.912206,64,2.740899,1.0,24.97,3.0,0.230926,108.13,0.015625
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-04-21,2026-04-21,196.17,3549,2319,1.530401,55.274725,245,0.800694,6.903353,284,8.002254,4.0,217.78,5.0,1.11016,49.0425,0.014084507042253521
52575088653834,MagicPortraits_FreeOffer,2026-04-21,2026-04-21,0.0,0,0,0.0,,0,,,0,,,,,,,
6976513156630,ASC - Magic Portraits,2026-04-21,2026-04-21,2483.13,130052,111063,1.170975,19.093363,1713,1.44958,1.317165,1282,0.98576,41.0,2911.79,94.0,1.172629,60.56414634146342,0.031981279251170044
52566729326634,ASC_Magic Portraits_FreeOffer,2026-04-22,2026-04-22,0.32,8,8,1.0,40.0,0,,0.0,0,,,,,,,
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-04-22,2026-04-22,192.63,4169,2323,1.794662,46.205325,301,0.639967,7.219957,370,8.87503,,,3.0,,,
52575088653834,MagicPortraits_FreeOffer,2026-04-22,2026-04-22,0.0,0,0,0.0,,0,,,0,,,,,,,
6976513156630,ASC - Magic Portraits,2026-04-22,2026-04-22,2460.72,129636,106841,1.213354,18.981764,1597,1.540839,1.231911,1185,0.914098,28.0,1847.11,60.0,0.750638,87.88285714285713,0.02362869198312236
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-04-23,2026-04-23,212.23,4358,2736,1.592836,48.698944,198,1.071869,4.543369,231,5.300597,3.0,139.82,5.0,0.658814,70.74333333333333,0.012987012987012988
6976513156630,ASC - Magic Portraits,2026-04-23,2026-04-23,2538.02,126520,105868,1.195073,20.060228,1623,1.563783,1.282801,1262,0.997471,33.0,2259.03,78.0,0.890076,76.90969696969697,0.026148969889064975
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-04-24,2026-04-24,220.84,5493,3842,1.429724,40.203896,169,1.306746,3.076643,203,3.695613,2.0,129.83,12.0,0.587892,110.42,0.009852216748768473
6976513156630,ASC - Magic Portraits,2026-04-24,2026-04-24,2682.16,152670,122753,1.243717,17.56835,1896,1.414641,1.241894,1449,0.949106,34.0,2235.4,74.0,0.833433,78.8870588235294,0.023464458247066944
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-04-25,2026-04-25,149.53,4751,3728,1.27441,31.473374,131,1.14145,2.757314,139,2.9257,2.0,109.9,8.0,0.73497,74.765,0.014388489208633094
6976513156630,ASC - Magic Portraits,2026-04-25,2026-04-25,2364.59,124665,101651,1.226402,18.967553,1724,1.371572,1.382906,1339,1.074079,24.0,1382.51,71.0,0.584672,98.52458333333334,0.017923823749066467
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-04-26,2026-04-26,251.15,8530,6173,1.381824,29.443142,196,1.281378,2.297773,175,2.051583,7.0,425.42,19.0,1.693888,35.878571428571426,0.04
6976513156630,ASC - Magic Portraits,2026-04-26,2026-04-26,2521.02,134091,100495,1.334305,18.800814,1846,1.365666,1.376677,1454,1.084338,37.0,2363.47,109.0,0.937505,68.13567567567567,0.02544704264099037
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-04-27,2026-04-27,167.76,4694,2804,1.674037,35.739242,192,0.87375,4.090328,215,4.580315,2.0,85.88,5.0,0.511922,83.88,0.009302325581395349
6976513156630,ASC - Magic Portraits,2026-04-27,2026-04-27,2277.51,141930,111247,1.27581,16.046713,1726,1.319531,1.216092,1305,0.919467,38.0,2571.0,92.0,1.128864,59.93447368421053,0.029118773946360154
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-04-28,2026-04-28,366.49,10631,6053,1.756319,34.473709,398,0.920829,3.743768,443,4.167059,2.0,119.84,3.0,0.326994,183.245,0.004514672686230248
6976513156630,ASC - Magic Portraits,2026-04-28,2026-04-28,2063.34,114508,92111,1.243152,18.019178,1539,1.340702,1.344011,1249,1.090753,35.0,2351.35,79.0,1.139584,58.95257142857143,0.02802241793434748
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-04-29,2026-04-29,357.28,10532,6015,1.750956,33.923281,418,0.854737,3.968857,441,4.187239,7.0,277.63,17.0,0.777066,51.04,0.015873015873015872
6976513156630,ASC - Magic Portraits,2026-04-29,2026-04-29,2222.0,107793,85850,1.255597,20.613583,1717,1.294118,1.592868,1430,1.326617,27.0,1729.18,60.0,0.778209,82.29629629629629,0.01888111888111888
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-04-30,2026-04-30,401.62,10972,6124,1.791639,36.604083,457,0.878818,4.165148,500,4.557054,5.0,422.43,33.0,1.051815,80.324,0.01
6976513156630,ASC - Magic Portraits,2026-04-30,2026-04-30,2432.1,118875,96294,1.234501,20.459306,1753,1.387393,1.474658,1396,1.174343,22.0,1398.28,68.0,0.574927,110.55,0.015759312320916905
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-05-01,2026-05-01,444.32,11728,7645,1.534075,37.885402,374,1.188021,3.18895,374,3.18895,11.0,419.47,13.0,0.944072,40.39272727272727,0.029411764705882353
6976513156630,ASC - Magic Portraits,2026-05-01,2026-05-01,1468.39,65698,49659,1.322983,22.350604,1089,1.348384,1.657585,915,1.392736,25.0,1332.3,95.0,0.90732,58.735600000000005,0.0273224043715847
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-05-02,2026-05-02,343.19,10484,5591,1.875157,32.734643,699,0.490973,6.667303,818,7.802366,2.0,174.77,8.0,0.509251,171.595,0.0024449877750611247
6976513156630,ASC - Magic Portraits,2026-05-02,2026-05-02,1707.84,83794,61827,1.355298,20.381412,1582,1.079545,1.887963,1343,1.60274,47.0,2873.5,105.0,1.682535,36.33702127659574,0.034996276991809384
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-05-03,2026-05-03,471.85,13209,7179,1.83995,35.721856,686,0.687828,5.193429,742,5.617382,13.0,824.27,27.0,1.74689,36.29615384615385,0.01752021563342318
6976513156630,ASC - Magic Portraits,2026-05-03,2026-05-03,2292.45,126105,93562,1.347823,18.178899,1887,1.214865,1.496372,1548,1.227548,48.0,3049.43,105.0,1.330206,47.759375,0.031007751937984496
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-05-04,2026-05-04,398.72,12149,7130,1.703927,32.819162,546,0.730256,4.494197,588,4.839905,5.0,219.72,14.0,0.551063,79.744,0.008503401360544218
6976513156630,ASC - Magic Portraits,2026-05-04,2026-05-04,2033.18,110708,82833,1.33652,18.365249,1679,1.210947,1.516602,1362,1.230263,36.0,2003.52,97.0,0.985412,56.477222222222224,0.02643171806167401
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-05-05,2026-05-05,375.79,10085,6509,1.549393,37.262271,323,1.163437,3.202776,333,3.301934,3.0,174.77,15.0,0.465074,125.26333333333334,0.009009009009009009
6976513156630,ASC - Magic Portraits,2026-05-05,2026-05-05,1911.17,99404,76328,1.302327,19.226289,1770,1.079757,1.780612,1477,1.485856,37.0,2486.06,75.0,1.300805,51.653243243243246,0.025050778605280974
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-05-06,2026-05-06,419.89,11996,7384,1.624594,35.002501,375,1.119707,3.126042,413,3.442814,3.0,147.8,11.0,0.351997,139.96333333333334,0.007263922518159807
6976513156630,ASC - Magic Portraits,2026-05-06,2026-05-06,2153.63,109606,83223,1.317016,19.648833,2029,1.061424,1.851176,1736,1.583855,36.0,2494.12,92.0,1.158101,59.823055555555555,0.020737327188940093
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-05-07,2026-05-07,538.5,19883,12960,1.534182,27.083438,444,1.212838,2.233063,421,2.117387,3.0,264.6,28.0,0.491365,179.5,0.007125890736342043
6976513156630,ASC - Magic Portraits,2026-05-07,2026-05-07,1870.06,102598,80965,1.26719,18.227061,1783,1.048828,1.737851,1515,1.476637,18.0,916.8,76.0,0.490252,103.89222222222222,0.011881188118811881
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-05-08,2026-05-08,514.06,17139,10081,1.700129,29.993582,520,0.988577,3.034016,546,3.185717,8.0,549.24,14.0,1.068436,64.2575,0.014652014652014652
6976513156630,ASC - Magic Portraits,2026-05-08,2026-05-08,1948.29,107375,84605,1.269133,18.144726,1627,1.197474,1.51525,1375,1.280559,28.0,1530.95,58.0,0.785792,69.58178571428572,0.020363636363636365
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-05-09,2026-05-09,561.09,19192,11013,1.742668,29.235619,723,0.776058,3.767195,769,4.006878,4.0,261.77,6.0,0.466538,140.2725,0.005201560468140442
6976513156630,ASC - Magic Portraits,2026-05-09,2026-05-09,1778.4,98598,77367,1.274419,18.036877,1455,1.222268,1.475689,1160,1.176494,31.0,1967.66,62.0,1.106422,57.36774193548387,0.026724137931034484
52574156599034,ASC_TESTCAMPAIGN_MAGICPORTRAITS,2026-05-10,2026-05-10,685.89,23404,12900,1.814264,29.306529,767,0.89425,3.277218,808,3.452401,6.0,493.4,17.0,0.719357,114.315,0.007425742574257425
