date_start,date_stop,spend,impressions,reach,frequency,cpm,clicks,ctr,inline_link_clicks,age,gender,purchases,purchase_value,checkouts_initiated,purchase_roas,cpc,inline_link_click_ctr,cpa,cvr
2026-03-18,2026-03-18,0.099994,1,1,1.0,99.994369,0,0.0,0,Unknown,female,,,,,,,,
2026-03-19,2026-03-19,3.050077,164,114,1.438596,18.598033,3,1.829268,2,18-24,female,,,,,1.016692,1.219512,,
2026-03-19,2026-03-19,0.570014,25,15,1.666667,22.800578,2,8.0,2,18-24,male,,,,,0.285007,8.0,,
2026-03-19,2026-03-19,0.0,1,1,1.0,0.0,0,0.0,0,18-24,unknown,,,,,,,,
2026-03-19,2026-03-19,26.990684,1411,901,1.566038,19.128763,22,1.559178,19,25-34,female,,,1.0,,1.226849,1.346563,,
2026-03-19,2026-03-19,2.990076,161,106,1.518868,18.571899,1,0.621118,1,25-34,male,,,,,2.990076,0.621118,,
2026-03-19,2026-03-19,0.050001,8,5,1.6,6.250158,0,0.0,0,25-34,unknown,,,,,,,,
2026-03-19,2026-03-19,115.722934,6195,4185,1.480287,18.680054,64,1.033091,55,35-44,female,3.0,161.78,3.0,1.397994,1.808171,0.887813,38.574311333333334,0.05454545454545454
2026-03-19,2026-03-19,10.100256,454,307,1.478827,22.24726,6,1.321586,6,35-44,male,,,,,1.683376,1.321586,,
2026-03-19,2026-03-19,0.420011,29,23,1.26087,14.483126,0,0.0,0,35-44,unknown,,,,,,,,
2026-03-19,2026-03-19,306.757778,13772,9587,1.436529,22.274018,166,1.205344,137,45-54,female,2.0,119.84,6.0,0.390667,1.847938,0.994772,153.378889,0.014598540145985401
2026-03-19,2026-03-19,18.15046,869,568,1.52993,20.886606,5,0.575374,4,45-54,male,,,,,3.630092,0.460299,,
2026-03-19,2026-03-19,2.850072,101,68,1.485294,28.218537,0,0.0,0,45-54,unknown,,,,,,,,
2026-03-19,2026-03-19,383.469723,16933,11325,1.495188,22.646296,228,1.346483,205,55-64,female,2.0,119.84,5.0,0.312515,1.681885,1.210654,191.7348615,0.00975609756097561
2026-03-19,2026-03-19,33.640853,1279,850,1.504706,26.302465,15,1.172791,12,55-64,male,,,,,2.242724,0.938233,,
2026-03-19,2026-03-19,3.580091,161,90,1.788889,22.236589,0,0.0,0,55-64,unknown,,,,,,,,
2026-03-19,2026-03-19,256.216497,9465,6117,1.547327,27.069889,171,1.806656,156,65+,female,3.0,129.82,4.0,0.506681,1.498342,1.648178,85.405499,0.019230769230769232
2026-03-19,2026-03-19,16.920429,859,493,1.742394,19.697822,13,1.513388,10,65+,male,,,,,1.301571,1.164144,,
2026-03-19,2026-03-19,1.690043,110,63,1.746032,15.364026,0,0.0,0,65+,unknown,,,,,,,,
2026-03-20,2026-03-20,3.259973,119,84,1.416667,27.394729,0,0.0,0,18-24,female,,,,,,,,
2026-03-20,2026-03-20,1.789985,40,15,2.666667,44.749627,0,0.0,0,18-24,male,,,,,,,,
2026-03-20,2026-03-20,0.069999,3,2,1.5,23.333139,1,33.333333,1,18-24,unknown,,,,,0.069999,33.333333,,
2026-03-20,2026-03-20,22.159815,1137,713,1.59467,19.489723,17,1.495163,13,25-34,female,1.0,24.97,2.0,1.126814,1.303519,1.14336,22.159815,0.07692307692307693
2026-03-20,2026-03-20,2.40998,150,77,1.948052,16.066533,2,1.333333,1,25-34,male,1.0,5.99,,2.485498,1.20499,0.666667,2.40998,1.0
2026-03-20,2026-03-20,0.239998,2,2,1.0,119.998999,0,0.0,0,25-34,unknown,,,,,,,,
2026-03-20,2026-03-20,95.139206,4747,3088,1.537241,20.041965,66,1.390352,58,35-44,female,1.0,11.98,5.0,0.125921,1.441503,1.221824,95.139206,0.017241379310344827
2026-03-20,2026-03-20,7.539937,364,240,1.516667,20.714113,3,0.824176,2,35-44,male,,,,,2.513312,0.549451,,
2026-03-20,2026-03-20,0.819993,38,26,1.461538,21.578767,0,0.0,0,35-44,unknown,,,,,,,,
2026-03-20,2026-03-20,282.427644,11589,7898,1.467334,24.37032,163,1.406506,155,45-54,female,4.0,186.99,11.0,0.662081,1.732685,1.337475,70.606911,0.025806451612903226
2026-03-20,2026-03-20,15.61987,742,504,1.472222,21.051037,6,0.808625,5,45-54,male,,,,,2.603312,0.673854,,
2026-03-20,2026-03-20,2.259981,96,61,1.57377,23.54147,1,1.041667,1,45-54,unknown,,,,,2.259981,1.041667,,
2026-03-20,2026-03-20,423.526467,14598,9608,1.519359,29.012636,269,1.842718,247,55-64,female,7.0,402.87,8.0,0.951227,1.574448,1.692013,60.503781000000004,0.02834008097165992
2026-03-20,2026-03-20,27.57977,988,628,1.573248,27.914747,11,1.11336,8,55-64,male,,,,,2.507252,0.809717,,
2026-03-20,2026-03-20,3.149974,122,74,1.648649,25.819457,3,2.459016,3,55-64,unknown,,,,,1.049991,2.459016,,
2026-03-20,2026-03-20,288.237595,7750,4970,1.559356,37.191948,172,2.219355,161,65+,female,1.0,55.28,8.0,0.191786,1.6758,2.077419,288.237595,0.006211180124223602
2026-03-20,2026-03-20,18.729844,566,386,1.466321,33.091597,13,2.29682,12,65+,male,,,,,1.440757,2.120141,,
2026-03-20,2026-03-20,3.759969,81,57,1.421053,46.419366,1,1.234568,1,65+,unknown,,,,,3.759969,1.234568,,
2026-03-21,2026-03-21,2.08,106,80,1.325,19.622642,4,3.773585,4,18-24,female,,,,,0.52,3.773585,,
2026-03-21,2026-03-21,0.21,12,9,1.333333,17.5,0,0.0,0,18-24,male,,,,,,,,
2026-03-21,2026-03-21,0.02,1,1,1.0,20.0,0,0.0,0,18-24,unknown,,,,,,,,
2026-03-21,2026-03-21,21.19,1078,704,1.53125,19.656772,19,1.762523,18,25-34,female,,,,,1.115263,1.669759,,
2026-03-21,2026-03-21,3.48,123,77,1.597403,28.292683,1,0.813008,1,25-34,male,,,1.0,,3.48,0.813008,,
2026-03-21,2026-03-21,0.11,6,6,1.0,18.333333,0,0.0,0,25-34,unknown,,,,,,,,
2026-03-21,2026-03-21,115.0,5144,3404,1.511163,22.356143,78,1.51633,63,35-44,female,,,1.0,,1.474359,1.224728,,
2026-03-21,2026-03-21,7.53,423,241,1.755187,17.801418,7,1.654846,8,35-44,male,1.0,41.93,,5.568393,1.075714,1.891253,7.53,0.125
2026-03-21,2026-03-21,0.53,28,23,1.217391,18.928571,0,0.0,0,35-44,unknown,,,,,,,,
2026-03-21,2026-03-21,293.59,12224,8172,1.495839,24.017507,198,1.619764,185,45-54,female,7.0,701.48,17.0,2.389318,1.482778,1.513416,41.94142857142857,0.03783783783783784
2026-03-21,2026-03-21,14.1,783,504,1.553571,18.007663,7,0.893997,7,45-54,male,,,,,2.014286,0.893997,,
2026-03-21,2026-03-21,0.98,68,48,1.416667,14.411765,0,0.0,0,45-54,unknown,,,,,,,,
2026-03-21,2026-03-21,370.73,13599,9068,1.499669,27.261563,217,1.595706,189,55-64,female,3.0,209.72,5.0,0.565695,1.708433,1.389808,123.57666666666667,0.015873015873015872
2026-03-21,2026-03-21,25.68,995,653,1.523737,25.809045,15,1.507538,15,55-64,male,,,,,1.712,1.507538,,
2026-03-21,2026-03-21,1.38,67,47,1.425532,20.597015,0,0.0,0,55-64,unknown,,,,,,,,
2026-03-21,2026-03-21,197.27,6523,4185,1.558662,30.24222,150,2.299555,151,65+,female,3.0,139.8,11.0,0.708673,1.315133,2.314886,65.75666666666667,0.019867549668874173
2026-03-21,2026-03-21,16.85,550,365,1.506849,30.636364,6,1.090909,5,65+,male,,,,,2.808333,0.909091,,
2026-03-21,2026-03-21,5.84,100,50,2.0,58.4,3,3.0,2,65+,unknown,,,,,1.946667,2.0,,
2026-03-22,2026-03-22,3.099928,134,96,1.395833,23.133793,1,0.746269,1,18-24,female,,,,,3.099928,0.746269,,
2026-03-22,2026-03-22,0.219995,11,10,1.1,19.999537,0,0.0,0,18-24,male,,,,,,,,
2026-03-22,2026-03-22,0.039999,2,2,1.0,19.999537,0,0.0,0,18-24,unknown,,,,,,,,
2026-03-22,2026-03-22,22.05949,1193,804,1.483831,18.490771,11,0.922045,7,25-34,female,,,,,2.005408,0.586756,,
2026-03-22,2026-03-22,3.809912,135,77,1.753247,28.22157,2,1.481481,2,25-34,male,,,,,1.904956,1.481481,,
2026-03-22,2026-03-22,0.029999,3,3,1.0,9.999769,0,0.0,0,25-34,unknown,,,,,,,,
2026-03-22,2026-03-22,144.566657,6624,4452,1.487871,21.824676,83,1.253019,75,35-44,female,3.0,134.65,8.0,0.931404,1.741767,1.132246,48.188885666666664,0.04
2026-03-22,2026-03-22,11.609732,498,310,1.606452,23.312714,4,0.803213,4,35-44,male,,,,,2.902433,0.803213,,
2026-03-22,2026-03-22,0.979977,47,28,1.678571,20.850582,3,6.382979,3,35-44,unknown,,,,,0.326659,6.382979,,
2026-03-22,2026-03-22,369.831447,15275,10366,1.473567,24.211551,191,1.250409,169,45-54,female,3.0,144.88,8.0,0.391746,1.93629,1.106383,123.27714900000001,0.01775147928994083
2026-03-22,2026-03-22,22.569478,998,645,1.547287,22.614707,12,1.202405,9,45-54,male,1.0,59.9,,2.654027,1.88079,0.901804,22.569478,0.1111111111111111
2026-03-22,2026-03-22,1.609963,79,58,1.362069,20.379276,2,2.531646,2,45-54,unknown,,,,,0.804981,2.531646,,
2026-03-22,2026-03-22,452.699531,16143,10823,1.491546,28.043086,282,1.746887,250,55-64,female,9.0,659.31,25.0,1.456396,1.605317,1.548659,50.29994788888889,0.036
2026-03-22,2026-03-22,37.439134,1107,726,1.524793,33.820356,22,1.987353,22,55-64,male,,,3.0,,1.701779,1.987353,,
2026-03-22,2026-03-22,1.839957,86,55,1.563636,21.394854,0,0.0,0,55-64,unknown,,,,,,,,
2026-03-22,2026-03-22,210.875123,6568,4465,1.470997,32.106444,142,2.161998,128,65+,female,3.0,114.03,8.0,0.540747,1.485036,1.948843,70.29170766666667,0.0234375
2026-03-22,2026-03-22,11.439735,455,319,1.426332,25.142276,11,2.417582,10,65+,male,,,,,1.039976,2.197802,,
2026-03-22,2026-03-22,2.489942,84,45,1.866667,29.642172,2,2.380952,1,65+,unknown,,,,,1.244971,1.190476,,
2026-03-23,2026-03-23,2.009876,110,79,1.392405,18.271601,1,0.909091,1,18-24,female,,,,,2.009876,0.909091,,
2026-03-23,2026-03-23,0.179989,14,11,1.272727,12.856351,0,0.0,0,18-24,male,,,,,,,,
2026-03-23,2026-03-23,0.009999,1,1,1.0,9.999384,0,0.0,0,18-24,unknown,,,,,,,,
2026-03-23,2026-03-23,18.16888,1115,762,1.463255,16.29496,16,1.434978,16,25-34,female,,,2.0,,1.135555,1.434978,,
2026-03-23,2026-03-23,2.199864,126,74,1.702703,17.459241,1,0.793651,1,25-34,male,,,,,2.199864,0.793651,,
2026-03-23,2026-03-23,0.109993,4,4,1.0,27.498305,0,0.0,0,25-34,unknown,,,,,,,,
2026-03-23,2026-03-23,100.713793,6128,4497,1.362686,16.435018,84,1.370757,72,35-44,female,1.0,59.92,5.0,0.594953,1.198974,1.174935,100.713793,0.013888888888888888
2026-03-23,2026-03-23,6.589594,380,262,1.450382,17.341037,2,0.526316,2,35-44,male,,,,,3.294797,0.526316,,
2026-03-23,2026-03-23,0.609962,39,28,1.392857,15.640062,1,2.564103,1,35-44,unknown,,,,,0.609962,2.564103,,
2026-03-23,2026-03-23,344.748754,19674,15401,1.27745,17.523064,318,1.616346,245,45-54,female,7.0,410.43,17.0,1.190519,1.084116,1.245298,49.249822,0.02857142857142857
2026-03-23,2026-03-23,15.679034,903,645,1.4,17.363271,11,1.218162,7,45-54,male,,,,,1.425367,0.775194,,
2026-03-23,2026-03-23,1.569903,97,76,1.276316,16.18457,0,0.0,0,45-54,unknown,,,,,,,,
2026-03-23,2026-03-23,573.964627,26318,20171,1.304744,21.808824,556,2.112623,409,55-64,female,12.0,749.26,34.0,1.305411,1.03231,1.554069,47.83038558333333,0.029339853300733496
2026-03-23,2026-03-23,21.868652,1280,907,1.411246,17.084885,22,1.71875,18,55-64,male,,,,,0.99403,1.40625,,
2026-03-23,2026-03-23,3.199803,163,123,1.325203,19.630692,6,3.680982,5,55-64,unknown,,,,,0.5333,3.067485,,
2026-03-23,2026-03-23,348.53852,13069,10109,1.292808,26.669104,326,2.494453,269,65+,female,7.0,292.55,15.0,0.839362,1.069137,2.058306,49.79121714285714,0.026022304832713755
2026-03-23,2026-03-23,18.398866,599,461,1.299349,30.71597,13,2.170284,13,65+,male,,,,,1.415297,2.170284,,
2026-03-23,2026-03-23,1.799889,111,83,1.337349,16.215217,0,0.0,0,65+,unknown,,,,,,,,
2026-03-24,2026-03-24,1.529971,87,65,1.338462,17.585879,3,3.448276,2,18-24,female,,,,,0.509991,2.298851,,
2026-03-24,2026-03-24,0.239996,12,6,2.0,19.999627,1,8.333333,1,18-24,male,,,,,0.239996,8.333333,,
2026-03-24,2026-03-24,11.27979,736,484,1.520661,15.325801,15,2.038043,13,25-34,female,1.0,59.92,3.0,5.312156,0.751986,1.766304,11.27979,0.07692307692307693
2026-03-24,2026-03-24,1.319975,84,52,1.615385,15.713993,1,1.190476,1,25-34,male,,,,,1.319975,1.190476,,
2026-03-24,2026-03-24,0.01,5,4,1.25,1.999963,0,0.0,0,25-34,unknown,,,,,,,,
2026-03-24,2026-03-24,72.288653,4077,2962,1.376435,17.730844,70,1.716949,58,35-44,female,,,8.0,,1.032695,1.422615,,
2026-03-24,2026-03-24,4.699912,252,168,1.5,18.650446,9,3.571429,5,35-44,male,1.0,74.9,3.0,15.936467,0.522212,1.984127,4.699912,0.2
2026-03-24,2026-03-24,0.299994,19,14,1.357143,15.789179,0,0.0,0,35-44,unknown,,,,,,,,
2026-03-24,2026-03-24,264.705067,14307,10861,1.317282,18.501787,227,1.586636,165,45-54,female,3.0,170.76,19.0,0.645095,1.166102,1.153282,88.23502233333333,0.01818181818181818
2026-03-24,2026-03-24,6.709875,540,419,1.288783,12.425694,4,0.740741,3,45-54,male,,,2.0,,1.677469,0.555556,,
2026-03-24,2026-03-24,0.879984,73,55,1.327273,12.05457,1,1.369863,1,45-54,unknown,,,,,0.879984,1.369863,,
2026-03-24,2026-03-24,420.462164,20178,16119,1.251815,20.837653,459,2.274755,368,55-64,female,5.0,436.37,26.0,1.037834,0.91604,1.823768,84.0924328,0.01358695652173913
2026-03-24,2026-03-24,20.099625,817,593,1.37774,24.601745,14,1.713586,12,55-64,male,,,,,1.435688,1.468788,,
2026-03-24,2026-03-24,1.409974,100,76,1.315789,14.099737,1,1.0,0,55-64,unknown,,,,,1.409974,,,
2026-03-24,2026-03-24,255.555238,10098,7696,1.31211,25.30751,268,2.653991,226,65+,female,3.0,234.69,7.0,0.918353,0.953564,2.238067,85.18507933333333,0.01327433628318584
2026-03-24,2026-03-24,10.039813,468,333,1.405405,21.452592,11,2.350427,10,65+,male,,,,,0.91271,2.136752,,
2026-03-24,2026-03-24,1.669969,83,67,1.238806,20.120107,1,1.204819,1,65+,unknown,,,,,1.669969,1.204819,,
2026-03-24,2026-03-24,0.02,1,1,1.0,19.999627,0,0.0,0,Unknown,male,,,,,,,,
2026-03-25,2026-03-25,1.060059,64,56,1.142857,16.563419,1,1.5625,1,18-24,female,,,,,1.060059,1.5625,,
2026-03-25,2026-03-25,0.080004,6,6,1.0,13.334073,0,0.0,0,18-24,male,,,,,,,,
2026-03-25,2026-03-25,10.45058,655,456,1.436404,15.955084,8,1.221374,5,25-34,female,,,,,1.306322,0.763359,,
2026-03-25,2026-03-25,1.180065,65,43,1.511628,18.154854,0,0.0,0,25-34,male,,,,,,,,
2026-03-25,2026-03-25,61.45341,3858,2814,1.371002,15.928826,64,1.658891,56,35-44,female,2.0,99.87,3.0,1.625134,0.96021,1.451529,30.726705,0.03571428571428571
2026-03-25,2026-03-25,4.270237,217,144,1.506944,19.678511,0,0.0,0,35-44,male,,,,,,,,
2026-03-25,2026-03-25,0.340019,18,14,1.285714,18.889937,0,0.0,0,35-44,unknown,,,,,,,,
2026-03-25,2026-03-25,247.733747,14063,11020,1.276134,17.615996,183,1.301287,152,45-54,female,1.0,89.88,6.0,0.362809,1.353736,1.08085,247.733747,0.006578947368421052
2026-03-25,2026-03-25,9.450524,496,383,1.295039,19.053477,6,1.209677,5,45-54,male,,,,,1.575087,1.008065,,
2026-03-25,2026-03-25,1.480082,73,53,1.377358,20.275098,1,1.369863,1,45-54,unknown,,,,,1.480082,1.369863,,
2026-03-25,2026-03-25,431.943969,21188,16992,1.24694,20.386255,398,1.878422,306,55-64,female,14.0,805.03,29.0,1.863737,1.085286,1.444214,30.85314064285714,0.0457516339869281
2026-03-25,2026-03-25,13.750763,829,609,1.361248,16.587169,14,1.688782,12,55-64,male,,,1.0,,0.982197,1.447527,,
2026-03-25,2026-03-25,2.030113,125,88,1.420455,16.240901,1,0.8,1,55-64,unknown,,,,,2.030113,0.8,,
2026-03-25,2026-03-25,284.36578,10546,8141,1.295418,26.964326,225,2.13351,202,65+,female,4.0,199.74,10.0,0.702405,1.263848,1.915418,71.091445,0.019801980198019802
2026-03-25,2026-03-25,8.890493,452,327,1.382263,19.669233,9,1.99115,7,65+,male,1.0,59.92,1.0,6.739783,0.987833,1.548673,8.890493,0.14285714285714285
2026-03-25,2026-03-25,2.790155,89,53,1.679245,31.350054,4,4.494382,4,65+,unknown,,,,,0.697539,4.494382,,
2026-03-26,2026-03-26,2.309951,87,68,1.279412,26.551156,2,2.298851,1,18-24,female,,,,,1.154975,1.149425,,
2026-03-26,2026-03-26,0.339993,15,14,1.071429,22.666182,0,0.0,0,18-24,male,,,,,,,,
2026-03-26,2026-03-26,18.909595,984,789,1.247148,19.217069,7,0.711382,6,25-34,female,,,,,2.701371,0.609756,,
2026-03-26,2026-03-26,4.299908,91,60,1.516667,47.251736,2,2.197802,2,25-34,male,,,1.0,,2.149954,2.197802,,
2026-03-26,2026-03-26,0.299994,4,4,1.0,74.998395,0,0.0,0,25-34,unknown,,,,,,,,
2026-03-26,2026-03-26,86.978139,5862,4723,1.24116,14.837622,80,1.364722,65,35-44,female,1.0,57.6,4.0,0.662235,1.087227,1.108837,86.978139,0.015384615384615385
2026-03-26,2026-03-26,5.479883,369,252,1.464286,14.850631,8,2.168022,6,35-44,male,,,2.0,,0.684985,1.626016,,
2026-03-26,2026-03-26,0.44999,28,23,1.217391,16.071085,1,3.571429,1,35-44,unknown,,,,,0.44999,3.571429,,
2026-03-26,2026-03-26,337.472779,21122,18096,1.167219,15.977312,248,1.174131,195,45-54,female,3.0,224.7,12.0,0.665831,1.360777,0.923208,112.49092633333333,0.015384615384615385
2026-03-26,2026-03-26,11.66975,817,624,1.309295,14.28366,8,0.979192,7,45-54,male,1.0,117.81,1.0,10.095332,1.458719,0.856793,11.66975,0.14285714285714285
2026-03-26,2026-03-26,3.089934,86,72,1.194444,35.929464,0,0.0,0,45-54,unknown,,,,,,,,
2026-03-26,2026-03-26,568.657833,29909,24665,1.212609,19.012934,472,1.57812,354,55-64,female,8.0,651.47,28.0,1.145627,1.204784,1.18359,71.082229125,0.022598870056497175
2026-03-26,2026-03-26,18.979594,1128,896,1.258929,16.825881,17,1.507092,18,55-64,male,,,,,1.116447,1.595745,,
2026-03-26,2026-03-26,2.35995,162,135,1.2,14.56759,1,0.617284,1,55-64,unknown,,,,,2.35995,0.617284,,
2026-03-26,2026-03-26,325.343039,14148,11759,1.203164,22.995691,284,2.007351,232,65+,female,1.0,54.93,6.0,0.168837,1.145574,1.639808,325.343039,0.004310344827586207
2026-03-26,2026-03-26,13.429713,631,495,1.274747,21.283221,11,1.743265,11,65+,male,1.0,59.92,1.0,4.461748,1.220883,1.743265,13.429713,0.09090909090909091
2026-03-26,2026-03-26,2.039956,113,95,1.189474,18.052711,0,0.0,0,65+,unknown,,,,,,,,
2026-03-27,2026-03-27,2.219943,112,92,1.217391,19.820918,5,4.464286,2,18-24,female,,,,,0.443989,1.785714,,
2026-03-27,2026-03-27,0.159996,13,11,1.181818,12.307375,0,0.0,0,18-24,male,,,,,,,,
2026-03-27,2026-03-27,0.029999,1,1,1.0,29.999227,0,0.0,0,18-24,unknown,,,,,,,,
2026-03-27,2026-03-27,21.35945,1176,907,1.296582,18.162797,17,1.445578,16,25-34,female,,,2.0,,1.256438,1.360544,,
2026-03-27,2026-03-27,2.599933,133,83,1.60241,19.548369,4,3.007519,4,25-34,male,,,,,0.649983,3.007519,,
2026-03-27,2026-03-27,0.129997,9,7,1.285714,14.444072,0,0.0,0,25-34,unknown,,,,,,,,
2026-03-27,2026-03-27,106.767249,7795,6511,1.197205,13.696889,82,1.051956,62,35-44,female,3.0,123.3,8.0,1.154849,1.30204,0.795382,35.589083,0.04838709677419355
2026-03-27,2026-03-27,5.739852,408,292,1.39726,14.068265,3,0.735294,3,35-44,male,,,,,1.913284,0.735294,,
2026-03-27,2026-03-27,0.979975,56,44,1.272727,17.499549,1,1.785714,1,35-44,unknown,,,,,0.979975,1.785714,,
2026-03-27,2026-03-27,459.688157,29879,24992,1.195543,15.384991,406,1.358814,324,45-54,female,12.0,972.28,24.0,2.115086,1.132237,1.084374,38.30734641666667,0.037037037037037035
2026-03-27,2026-03-27,12.349682,943,767,1.229465,13.096163,9,0.954401,9,45-54,male,,,,,1.372187,0.954401,,
2026-03-27,2026-03-27,2.259942,133,112,1.1875,16.992043,2,1.503759,2,45-54,unknown,,,,,1.129971,1.503759,,
2026-03-27,2026-03-27,817.898929,43695,35602,1.227319,18.718364,718,1.643209,553,55-64,female,10.0,617.17,22.0,0.75458,1.139135,1.265591,81.7898929,0.018083182640144666
2026-03-27,2026-03-27,28.34927,1569,1229,1.276648,18.068368,34,2.166985,21,55-64,male,,,,,0.833802,1.338432,,
2026-03-27,2026-03-27,5.629855,239,185,1.291892,23.555878,13,5.439331,9,55-64,unknown,,,,,0.433066,3.76569,,
2026-03-27,2026-03-27,448.908435,20579,17710,1.161999,21.813909,431,2.094368,346,65+,female,1.0,39.95,2.0,0.088994,1.041551,1.681326,448.908435,0.002890173410404624
2026-03-27,2026-03-27,22.159429,878,696,1.261494,25.23853,16,1.822323,9,65+,male,,,,,1.384964,1.025057,,
2026-03-27,2026-03-27,3.329914,162,138,1.173913,20.555026,4,2.469136,3,65+,unknown,,,,,0.832479,1.851852,,
2026-03-27,2026-03-27,0.229994,1,1,1.0,229.994075,0,0.0,0,Unknown,female,,,,,,,,
2026-03-28,2026-03-28,2.509603,96,78,1.230769,26.141703,4,4.166667,3,18-24,female,,,,,0.627401,3.125,,
2026-03-28,2026-03-28,0.119981,7,7,1.0,17.140149,0,0.0,0,18-24,male,,,,,,,,
2026-03-28,2026-03-28,0.009998,1,1,1.0,9.99842,0,0.0,0,18-24,unknown,,,,,,,,
2026-03-28,2026-03-28,18.187126,1106,840,1.316667,16.444056,15,1.356239,15,25-34,female,1.0,39.95,2.0,2.196609,1.212475,1.356239,18.187126,0.06666666666666667
2026-03-28,2026-03-28,1.409777,89,58,1.534483,15.840194,1,1.123596,1,25-34,male,,,1.0,,1.409777,1.123596,,
2026-03-28,2026-03-28,0.049992,3,3,1.0,16.664034,0,0.0,0,25-34,unknown,,,,,,,,
2026-03-28,2026-03-28,110.092604,7597,5986,1.269128,14.491589,92,1.211004,64,35-44,female,,,2.0,,1.196659,0.842438,,
2026-03-28,2026-03-28,6.13903,421,307,1.371336,14.582019,8,1.900238,7,35-44,male,1.0,59.92,3.0,9.7605,0.767379,1.662708,6.13903,0.14285714285714285
2026-03-28,2026-03-28,0.409935,47,45,1.044444,8.722026,0,0.0,0,35-44,unknown,,,,,,,,
2026-03-28,2026-03-28,429.932067,28028,22180,1.263661,15.339377,367,1.309405,288,45-54,female,6.0,430.06,16.0,1.000298,1.171477,1.027544,71.6553445,0.020833333333333332
2026-03-28,2026-03-28,13.907802,997,756,1.318783,13.949651,13,1.303912,10,45-54,male,,,,,1.069831,1.003009,,
2026-03-28,2026-03-28,2.079671,125,104,1.201923,16.637371,2,1.6,2,45-54,unknown,,,,,1.039836,1.6,,
2026-03-28,2026-03-28,644.658138,36651,28684,1.277751,17.589101,632,1.724373,496,55-64,female,19.0,1279.95,51.0,1.985471,1.020029,1.353306,33.92937568421053,0.038306451612903226
2026-03-28,2026-03-28,21.196651,1450,1154,1.256499,14.61838,30,2.068966,26,55-64,male,,,,,0.706555,1.793103,,
2026-03-28,2026-03-28,4.039362,202,164,1.231707,19.99684,6,2.970297,4,55-64,unknown,,,,,0.673227,1.980198,,
2026-03-28,2026-03-28,314.820256,15359,12727,1.206804,20.497445,343,2.233218,284,65+,female,5.0,259.71,13.0,0.824947,0.917843,1.849079,62.96405119999999,0.017605633802816902
2026-03-28,2026-03-28,11.238224,662,546,1.212454,16.97617,15,2.265861,11,65+,male,,,,,0.749215,1.661631,,
2026-03-28,2026-03-28,1.38978,106,92,1.152174,13.111136,0,0.0,0,65+,unknown,,,,,,,,
2026-03-29,2026-03-29,3.380018,168,135,1.244444,20.119157,2,1.190476,2,18-24,female,,,,,1.690009,1.190476,,
2026-03-29,2026-03-29,0.06,9,9,1.0,6.666703,0,0.0,0,18-24,male,,,,,,,,
2026-03-29,2026-03-29,0.07,4,2,2.0,17.500095,0,0.0,0,18-24,unknown,,,,,,,,
2026-03-29,2026-03-29,20.20011,1507,1152,1.30816,13.404187,20,1.32714,14,25-34,female,1.0,74.9,2.0,3.707901,1.010006,0.928998,20.20011,0.07142857142857142
2026-03-29,2026-03-29,1.660009,128,96,1.333333,12.968821,0,0.0,0,25-34,male,,,,,,,,
2026-03-29,2026-03-29,0.01,3,3,1.0,3.333352,0,0.0,0,25-34,unknown,,,,,,,,
2026-03-29,2026-03-29,157.410859,10842,8188,1.324133,14.518618,116,1.069913,101,35-44,female,4.0,240.58,7.0,1.528357,1.35699,0.931562,39.35271475,0.039603960396039604
2026-03-29,2026-03-29,9.930054,533,374,1.425134,18.630496,9,1.688555,9,35-44,male,,,,,1.103339,1.688555,,
2026-03-29,2026-03-29,1.060006,68,52,1.307692,15.58832,0,0.0,0,35-44,unknown,,,,,,,,
2026-03-29,2026-03-29,562.73307,36743,28542,1.287331,15.315382,507,1.379855,400,45-54,female,8.0,447.71,28.0,0.795599,1.109927,1.088643,70.34163375,0.02
2026-03-29,2026-03-29,24.000131,1306,977,1.336745,18.376823,19,1.454824,19,45-54,male,,,1.0,,1.263165,1.454824,,
2026-03-29,2026-03-29,2.600014,175,139,1.258993,14.857224,0,0.0,0,45-54,unknown,,,,,,,,
2026-03-29,2026-03-29,702.763834,39895,31285,1.275212,17.615336,715,1.792205,590,55-64,female,18.0,1131.77,50.0,1.610456,0.982886,1.478882,39.042435222222224,0.030508474576271188
2026-03-29,2026-03-29,23.460128,1642,1262,1.301109,14.287532,24,1.461632,21,55-64,male,,,,,0.977505,1.278928,,
2026-03-29,2026-03-29,2.910016,238,195,1.220513,12.226957,3,1.260504,2,55-64,unknown,,,,,0.970005,0.840336,,
2026-03-29,2026-03-29,305.841668,13938,10628,1.311441,21.94301,288,2.066294,258,65+,female,10.0,483.02,17.0,1.579314,1.06195,1.851055,30.584166800000002,0.03875968992248062
2026-03-29,2026-03-29,12.990071,642,512,1.253906,20.233755,10,1.557632,10,65+,male,,,,,1.299007,1.557632,,
2026-03-29,2026-03-29,2.010011,127,99,1.282828,15.826858,4,3.149606,4,65+,unknown,,,,,0.502503,3.149606,,
2026-03-29,2026-03-29,0.04,1,1,1.0,40.000218,0,0.0,0,Unknown,unknown,,,,,,,,
2026-03-30,2026-03-30,2.159939,133,107,1.242991,16.240141,0,0.0,0,18-24,female,,,,,,,,
2026-03-30,2026-03-30,0.019999,3,3,1.0,6.666478,0,0.0,0,18-24,male,,,,,,,,
2026-03-30,2026-03-30,20.979405,1446,1126,1.284192,14.508579,13,0.899032,11,25-34,female,,,1.0,,1.6138,0.760719,,
